"casenum","date","weight_","hhcode","pid","s1_3q3","s1_3q4","s1_3q5","s1_3q6"
42,"8/13/99",1,330459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"8/13/99",1,330511,5,1,1993,2,1.79769313486232e+308
9,"8/13/99",1,330511,6,1,1996,4,1.79769313486232e+308
31,"8/13/99",1,330541,6,1,1993,5,1.79769313486232e+308
32,"8/13/99",1,330541,7,1,1997,5,1.79769313486232e+308
10,"8/13/99",1,330611,5,7,1997,5,1.79769313486232e+308
33,"8/13/99",1,330641,14,1,1992,10,1.79769313486232e+308
34,"8/13/99",1,330641,15,1,1998,11,1.79769313486232e+308
35,"8/13/99",1,330641,16,1,1995,6,1.79769313486232e+308
36,"8/13/99",1,330641,17,1,1997,3,1.79769313486232e+308
37,"8/13/99",1,330641,18,1,1998,1,1.79769313486232e+308
38,"8/13/99",1,330641,19,2,1997,2,1.79769313486232e+308
39,"8/13/99",1,330641,20,2,1994,1,1.79769313486232e+308
11,"8/13/99",1,330731,5,3,1998,1,5
12,"8/13/99",1,330731,6,3,1998,1,5
13,"8/13/99",1,330811,6,1,1994,5,1.79769313486232e+308
14,"8/13/99",1,330811,7,1,1999,1,1.79769313486232e+308
15,"8/13/99",1,330911,8,1,1995,5,1.79769313486232e+308
16,"8/13/99",1,330911,9,1,1999,2,1.79769313486232e+308
17,"8/13/99",1,331111,3,2,1997,2,3
18,"8/13/99",1,331111,4,1,1998,4,1.79769313486232e+308
19,"8/13/99",1,331211,8,1,1993,4,1.79769313486232e+308
20,"8/13/99",1,331311,7,4,1998,2,1
21,"8/13/99",1,331411,8,1,1993,4,1.79769313486232e+308
22,"8/13/99",1,331411,9,1,1997,4,1.79769313486232e+308
23,"8/13/99",1,331412,2,2,1998,1,5
24,"8/13/99",1,331412,3,1,1999,3,1.79769313486232e+308
107,"6/26/99",1,410111,8,1,1993,1.79769313486232e+308,1.79769313486232e+308
108,"6/26/99",1,410111,9,1,1995,11,1.79769313486232e+308
109,"6/26/99",1,410111,10,1,1998,7,1.79769313486232e+308
127,"6/26/99",1,410141,10,1,1993,4,1.79769313486232e+308
140,"6/26/99",1,410151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"6/26/99",1,410211,4,3,1993,1.79769313486232e+308,3
111,"6/26/99",1,410211,5,1,1993,3,1.79769313486232e+308
112,"6/26/99",1,410211,6,1,1998,3,1.79769313486232e+308
128,"6/26/99",1,410241,4,2,1996,1.79769313486232e+308,5
129,"6/26/99",1,410241,5,1,1997,1.79769313486232e+308,1.79769313486232e+308
141,"6/26/99",1,410251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"6/26/99",1,410311,4,1,1994,1.79769313486232e+308,1.79769313486232e+308
130,"6/26/99",1,410341,7,1,1995,1.79769313486232e+308,1.79769313486232e+308
131,"6/26/99",1,410341,8,1,1997,10,1.79769313486232e+308
132,"6/26/99",1,410342,2,2,1992,1.79769313486232e+308,2
133,"6/26/99",1,410342,3,1,1992,10,1.79769313486232e+308
134,"6/26/99",1,410343,2,2,1996,1.79769313486232e+308,3
135,"6/26/99",1,410344,2,2,1997,4,5
142,"6/26/99",1,410351,8,1,1994,1.79769313486232e+308,1.79769313486232e+308
143,"6/26/99",1,410351,9,2,1995,1.79769313486232e+308,5
114,"6/26/99",1,410411,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
136,"6/26/99",1,410441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
144,"6/26/99",1,410459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"6/26/99",1,410511,10,1,1996,1.79769313486232e+308,1.79769313486232e+308
137,"6/26/99",1,410541,3,1,1993,1.79769313486232e+308,1.79769313486232e+308
138,"6/26/99",1,410541,4,1,1995,1.79769313486232e+308,1.79769313486232e+308
139,"6/26/99",1,410541,5,1,1997,4,1.79769313486232e+308
116,"6/26/99",1,410611,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"6/26/99",1,410612,2,2,1996,1.79769313486232e+308,5
118,"6/26/99",1,410612,3,1,1997,10,1.79769313486232e+308
119,"6/26/99",1,410711,5,3,1998,1.79769313486232e+308,5
120,"6/26/99",1,410711,6,3,1998,1.79769313486232e+308,5
121,"6/26/99",1,410712,2,2,1996,1.79769313486232e+308,3
122,"6/26/99",1,410811,5,1,1993,1.79769313486232e+308,1.79769313486232e+308
123,"6/26/99",1,410911,13,1,1996,1.79769313486232e+308,1.79769313486232e+308
124,"6/26/99",1,411011,4,1,1992,4,1.79769313486232e+308
125,"6/26/99",1,411111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
126,"6/26/99",1,411211,7,1,1997,6,1.79769313486232e+308
49,"6/21/99",1,420111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"6/21/99",1,420141,6,1,1994,9,1.79769313486232e+308
70,"6/21/99",1,420141,7,1,1997,3,1.79769313486232e+308
76,"6/21/99",1,420151,8,1,1995,1.79769313486232e+308,1.79769313486232e+308
50,"6/21/99",1,420211,5,1,1996,7,1.79769313486232e+308
71,"6/21/99",1,420241,2,2,1993,1.79769313486232e+308,3
72,"6/21/99",1,420241,3,1,1997,1.79769313486232e+308,1.79769313486232e+308
77,"6/21/99",1,420251,5,1,1992,7,1.79769313486232e+308
51,"6/21/99",1,420311,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"6/21/99",1,420341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"6/21/99",1,420351,5,1,1997,9,1.79769313486232e+308
52,"6/21/99",1,420411,7,1,1993,1.79769313486232e+308,1.79769313486232e+308
74,"6/21/99",1,420441,4,1,1995,3,1.79769313486232e+308
79,"6/21/99",1,420459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"6/21/99",1,420521,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"6/21/99",1,420522,2,2,1993,1.79769313486232e+308,2
55,"6/21/99",1,420522,3,1,1995,1.79769313486232e+308,1.79769313486232e+308
56,"6/21/99",1,420522,4,1,1995,12,1.79769313486232e+308
75,"6/21/99",1,420541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"6/21/99",1,420611,4,1,1992,1.79769313486232e+308,1.79769313486232e+308
58,"6/21/99",1,420611,5,1,1994,1.79769313486232e+308,1.79769313486232e+308
59,"6/21/99",1,420711,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"6/21/99",1,420821,5,1,1995,9,1.79769313486232e+308
61,"6/21/99",1,420921,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"6/21/99",1,421021,4,1,1994,1.79769313486232e+308,1.79769313486232e+308
63,"6/21/99",1,421021,5,1,1997,9,1.79769313486232e+308
64,"6/21/99",1,421121,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"6/21/99",1,421211,5,3,1997,1.79769313486232e+308,3
66,"6/21/99",1,421212,2,2,1994,1.79769313486232e+308,3
67,"6/21/99",1,421212,3,1,1997,1.79769313486232e+308,1.79769313486232e+308
68,"6/21/99",1,421213,2,5,1998,1.79769313486232e+308,2
1,"8/19/95",1,430111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"8/19/95",1,430141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"8/19/95",1,430151,3,2,1992,1.79769313486232e+308,5
27,"8/19/95",1,430151,4,1,1994,1.79769313486232e+308,1.79769313486232e+308
28,"8/19/95",1,430151,5,1,1997,1.79769313486232e+308,1.79769313486232e+308
2,"8/19/95",1,430211,4,1,1993,1.79769313486232e+308,1.79769313486232e+308
3,"8/19/95",1,430211,5,1,1996,1.79769313486232e+308,1.79769313486232e+308
19,"8/19/95",1,430241,3,1,1994,1.79769313486232e+308,1.79769313486232e+308
20,"8/19/95",1,430241,4,1,1999,4,1.79769313486232e+308
29,"8/19/95",1,430251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"8/19/95",1,430252,3,1,1995,1.79769313486232e+308,1.79769313486232e+308
31,"8/19/95",1,430252,4,1,1997,1.79769313486232e+308,1.79769313486232e+308
4,"8/19/95",1,430311,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"8/19/95",1,430341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"8/19/95",1,430411,8,1,1992,1.79769313486232e+308,1.79769313486232e+308
22,"8/19/95",1,430441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/19/95",1,430442,2,2,1995,12,2
24,"8/19/95",1,430442,3,1,1997,1.79769313486232e+308,1.79769313486232e+308
32,"8/19/95",1,430459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"8/19/95",1,430511,7,1,1993,1.79769313486232e+308,1.79769313486232e+308
25,"8/19/95",1,430541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/19/95",1,430611,4,1,1997,5,1.79769313486232e+308
8,"8/19/95",1,430711,5,1,1993,1.79769313486232e+308,1.79769313486232e+308
9,"8/19/95",1,430811,10,1,1994,1,1.79769313486232e+308
10,"8/19/95",1,430812,2,2,1993,1.79769313486232e+308,5
11,"8/19/95",1,430812,4,1,1997,1.79769313486232e+308,1.79769313486232e+308
12,"8/19/95",1,430813,2,2,1996,1.79769313486232e+308,5
13,"8/19/95",1,430813,3,1,1998,10,1.79769313486232e+308
14,"8/19/95",1,430911,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"8/19/95",1,431011,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"8/19/95",1,431111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"8/19/95",1,431211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"9/08/99",1,440119,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"9/08/99",1,440149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"9/08/99",1,440159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/08/99",1,440219,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"9/08/99",1,440249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"9/08/99",1,440259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"9/08/99",1,440319,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"9/08/99",1,440349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"9/08/99",1,440359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"9/08/99",1,440419,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"9/08/99",1,440449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"9/08/99",1,440459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"9/08/99",1,440519,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"9/08/99",1,440549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"9/08/99",1,440559,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"9/08/99",1,440619,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"9/08/99",1,440719,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"9/08/99",1,440819,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"9/08/99",1,440919,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"9/08/99",1,441019,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"7/12/99",1,510111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"7/15/99",1,510141,2,2,1997,2,5
121,"7/15/99",1,510151,11,1,1996,3,1.79769313486232e+308
122,"7/15/99",1,510152,5,3,1993,4,3
123,"7/15/99",1,510152,6,3,1993,4,3
92,"7/15/99",1,510211,8,2,1995,3,1.79769313486232e+308
113,"7/15/99",1,510241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
124,"7/15/99",1,510251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"7/15/99",1,510311,7,1,1993,3,1.79769313486232e+308
114,"7/15/99",1,510341,4,1,1992,11,1.79769313486232e+308
115,"7/15/99",1,510341,5,1,1995,3,1.79769313486232e+308
116,"7/15/99",1,510341,6,3,1993,2,1
125,"7/15/99",1,510351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"7/15/99",1,510411,7,1,1998,9,1.79769313486232e+308
117,"7/15/99",1,510441,7,1,1994,3,1.79769313486232e+308
118,"7/15/99",1,510442,4,2,1996,1.79769313486232e+308,3
126,"7/15/99",1,510459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"7/15/99",1,510511,8,2,1995,3,5
96,"7/15/99",1,510511,9,1,1998,5,1.79769313486232e+308
97,"7/15/99",1,510511,10,1,1996,1,1.79769313486232e+308
119,"7/15/99",1,510541,5,3,1995,2,5
120,"7/15/99",1,510541,6,3,1995,2,5
98,"7/15/99",1,510611,3,3,1994,1,2
99,"7/15/99",1,510611,4,3,1994,1,2
100,"7/15/99",1,510611,5,3,1994,1,2
101,"7/15/99",1,510711,8,2,1995,10,3
102,"7/15/99",1,510712,5,1,1995,3,1.79769313486232e+308
103,"7/15/99",1,510811,6,1,1994,5,1.79769313486232e+308
104,"7/15/99",1,510911,6,1,1993,2,1.79769313486232e+308
105,"7/15/99",1,510911,7,1,1995,12,1.79769313486232e+308
106,"7/15/99",1,511011,4,1,1992,2,1.79769313486232e+308
107,"7/15/99",1,511011,5,1,1994,11,1.79769313486232e+308
108,"7/15/99",1,511011,6,3,1998,4,2
109,"7/15/99",1,511011,7,3,1998,4,2
110,"7/15/99",1,511111,6,1,1992,11,1.79769313486232e+308
111,"7/15/99",1,511211,5,1,1997,4,1.79769313486232e+308
204,"6/16/99",1,520111,4,1,1996,8,1.79769313486232e+308
226,"6/16/99",1,520141,5,1,1994,2,1.79769313486232e+308
232,"6/16/99",1,520151,12,1,1998,7,1.79769313486232e+308
207,"6/16/99",1,520211,5,1,1992,2,1.79769313486232e+308
208,"6/16/99",1,520211,6,1,1994,10,1.79769313486232e+308
227,"6/16/99",1,520241,4,1,1994,6,1.79769313486232e+308
233,"6/16/99",1,520251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
213,"6/16/99",1,520311,3,2,1994,9,3
214,"6/16/99",1,520311,4,1,1995,8,1.79769313486232e+308
228,"6/16/99",1,520341,9,1,1997,1,1.79769313486232e+308
234,"6/16/99",1,520351,16,1,1992,12,1.79769313486232e+308
235,"6/16/99",1,520351,17,6,1998,3,2
236,"6/16/99",1,520351,18,2,1992,11,4
215,"6/16/99",1,520411,8,1,1993,8,1.79769313486232e+308
230,"6/16/99",1,520441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
237,"6/16/99",1,520459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
231,"6/16/99",1,520541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
216,"6/16/99",1,520611,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
217,"6/16/99",1,520711,15,1,1992,1,1.79769313486232e+308
218,"6/16/99",1,520711,16,1,1995,9,1.79769313486232e+308
219,"6/16/99",1,520811,7,6,1999,2,3
220,"6/16/99",1,520911,6,2,1998,3,5
221,"6/16/99",1,521011,5,2,1996,10,5
222,"6/16/99",1,521011,6,1,1997,10,1.79769313486232e+308
223,"6/16/99",1,521111,6,7,1994,6,1
224,"6/16/99",1,521211,3,7,1995,12,4
225,"6/16/99",1,521211,4,7,1995,12,4
232,"6/14/99",1,530111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
254,"6/16/99",1,530141,5,3,1998,4,4
255,"6/16/99",1,530141,6,3,1998,6,2
256,"6/16/99",1,530141,7,2,1999,2,3
264,"6/16/99",1,530151,11,2,1997,3,5
265,"6/16/99",1,530151,12,1,1998,7,1.79769313486232e+308
266,"6/16/99",1,530152,5,1,1994,6,1.79769313486232e+308
267,"6/16/99",1,530153,4,1,1994,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"8/14/99",1,530153,5,1,1998,12,1.79769313486232e+308
233,"6/16/99",1,530211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,9,1.79769313486232e+308
257,"6/16/99",1,530241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
268,"6/16/99",1,530251,11,1,1992,10,1.79769313486232e+308
269,"6/16/99",1,530251,12,1,1994,4,1.79769313486232e+308
270,"6/16/99",1,530251,13,6,1998,9,3
234,"6/16/99",1,530311,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
258,"6/16/99",1,530341,7,1,1998,1,1.79769313486232e+308
271,"6/16/99",1,530351,15,1,1994,2,1.79769313486232e+308
272,"6/16/99",1,530351,16,1,1996,2,1.79769313486232e+308
273,"6/16/99",1,530351,17,2,1994,5,3
235,"6/16/99",1,530411,4,1,1994,1,1.79769313486232e+308
236,"6/16/99",1,530411,5,1,1998,6,1.79769313486232e+308
259,"6/16/99",1,530441,6,1,1998,4,1.79769313486232e+308
260,"6/16/99",1,530441,7,3,1993,1,1
274,"6/16/99",1,530459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
237,"6/16/99",1,530511,6,1,1994,9,1.79769313486232e+308
238,"6/16/99",1,530511,7,1,1997,1,1.79769313486232e+308
261,"6/16/99",1,530541,8,1,1994,9,1.79769313486232e+308
262,"6/16/99",1,530541,9,2,1993,6,3
263,"6/16/99",1,530541,10,1,1995,9,1.79769313486232e+308
239,"6/16/99",1,530611,5,1,1993,9,1.79769313486232e+308
240,"6/16/99",1,530611,6,3,1997,6,1
241,"6/16/99",1,530711,7,1,1995,11,1.79769313486232e+308
242,"6/16/99",1,530811,5,1,1992,9,1.79769313486232e+308
243,"6/16/99",1,530811,6,1,1995,1,1.79769313486232e+308
244,"6/16/99",1,530911,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
245,"6/16/99",1,531011,18,1,1993,2,1.79769313486232e+308
246,"6/16/99",1,531011,19,2,1994,3,5
247,"6/16/99",1,531011,20,1,1995,6,1.79769313486232e+308
248,"6/16/99",1,531012,3,1,1994,2,1.79769313486232e+308
249,"6/16/99",1,531012,4,6,1999,3,2
250,"6/16/99",1,531013,6,1,1997,1,1.79769313486232e+308
251,"6/16/99",1,531014,5,2,1998,3,3
252,"6/16/99",1,531111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
253,"6/16/99",1,531211,7,1,1994,2,1.79769313486232e+308
155,"8/11/99",1,610111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
180,"8/11/99",1,610141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
181,"8/11/99",1,610142,2,2,1993,5,3
192,"8/11/99",1,610151,5,1,1992,5,1.79769313486232e+308
182,"8/11/99",1,610241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
183,"8/11/99",1,610242,2,2,1992,5,3
184,"8/11/99",1,610242,3,1,1994,4,1.79769313486232e+308
185,"8/11/99",1,610242,4,1,1996,3,1.79769313486232e+308
186,"8/11/99",1,610242,5,1,1998,3,1.79769313486232e+308
187,"8/11/99",1,610243,2,2,1993,5,3
188,"8/11/99",1,610243,3,1,1995,4,1.79769313486232e+308
193,"8/11/99",1,610251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
156,"8/11/99",1,610311,6,1,1993,3,1.79769313486232e+308
157,"8/11/99",1,610311,7,1,1996,4,1.79769313486232e+308
158,"8/11/99",1,610311,8,1,1999,1,1.79769313486232e+308
189,"8/11/99",1,610341,9,1,1993,4,1.79769313486232e+308
190,"8/11/99",1,610341,10,1,1995,5,1.79769313486232e+308
194,"8/11/99",1,610351,5,2,1993,2,3
195,"8/11/99",1,610351,6,1,1996,1,1.79769313486232e+308
159,"8/11/99",1,610411,4,7,1994,4,3
160,"8/11/99",1,610411,5,7,1997,4,3
161,"8/11/99",1,610411,6,7,1992,1,5
191,"8/11/99",1,610441,7,2,1998,11,3
196,"8/11/99",1,610459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
162,"8/11/99",1,610511,10,2,1993,5,3
163,"8/11/99",1,610511,11,1,1996,4,1.79769313486232e+308
164,"8/11/99",1,610611,5,1,1994,3,1.79769313486232e+308
165,"8/11/99",1,610611,6,1,1997,9,1.79769313486232e+308
166,"8/11/99",1,610711,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
167,"8/11/99",1,610811,10,1,1993,2,1.79769313486232e+308
168,"8/11/99",1,610811,11,1,1996,1,1.79769313486232e+308
