"hhcode","casenum","date","weight_","pid","respid","s9_4q3a","s9_4q3b","s9_4q4","s9_4q5","s9_4q6"
410251,129,"6/28/99",1,2,1,150,0,0,0,150
410311,93,"6/26/99",1,1,1,1000,1000,1200,200,0
410311,94,"6/26/99",1,2,2,500,0,500,0,220
410341,117,"6/28/99",1,1,1,2000,0,1200,800,1200
410341,118,"6/28/99",1,3,1,200,0,200,0,200
410342,120,"6/28/99",1,2,2,250,0,250,0,0
410343,121,"6/28/99",1,1,1,200,0,200,0,0
410344,122,"6/28/99",1,1,2,250,0,250,0,0
410344,123,"6/28/99",1,2,2,200,0,200,0,0
410351,130,"6/28/99",1,1,1,10400,0,10000,0,0
410411,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
410441,124,"6/28/99",1,1,1,1000,0,2000,2000,0
410459,131,"6/28/99",1,1,1,7000,7000,16000,100000,0
410511,98,"6/26/99",1,1,6,0,100000,170000,70000,0
410511,99,"6/26/99",1,3,6,0,3000,3000,0,0
410511,100,"6/26/99",1,5,6,0,1000,1000,0,0
410541,125,"6/28/99",1,1,1,20000,0,1000,6000,0
410611,101,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
410612,102,"6/26/99",1,1,2,100,1000,1000,0,0
410612,103,"6/26/99",1,2,2,100,0,100,0,100
410711,104,"6/26/99",1,1,1,0,500,500,0,0
410712,105,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
410811,106,"6/26/99",1,1,1,200,0,200,3000,0
410911,107,"6/26/99",1,4,1,600,1000,1000,0,500
411011,108,"6/26/99",1,1,2,40000,0,20000,0,0
411011,109,"6/26/99",1,2,2,1000,2000,0,0,600
411111,110,"6/26/99",1,1,2,5000,0,3000,3000,0
411111,111,"6/26/99",1,2,2,1400,1000,1200,0,1400
411211,112,"6/28/99",1,1,1,11000,0,6000,0,0
420111,37,"8/08/95",1,1,1,10000,0,40000,30000,0
420111,38,"8/08/95",1,2,1,900,0,400,0,900
420141,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
420151,61,"8/08/95",1,1,1,10000,0,10000,0,0
420211,39,"8/08/95",1,2,1,0,500,500,0,0
420241,55,"8/08/95",1,2,2,200,200,250,0,0
420251,63,"8/08/95",1,2,2,1000,0,400,0,1000
420311,40,"8/08/95",1,1,1,1000,0,1000,0,0
420341,56,"8/08/95",1,1,1,500,0,500,0,0
420351,64,"8/08/95",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
420411,41,"8/08/95",1,2,2,700,0,450,0,700
420441,57,"8/08/95",1,1,1,0,3500,2500,0,0
420459,65,"8/08/95",1,1,1,500,0,500,0,0
420459,66,"8/08/95",1,2,1,0,500,500,0,0
420521,42,"8/08/95",1,5,2,1000,0,300,0,0
420522,43,"8/08/95",1,1,2,200,0,200,0,0
420541,60,"8/08/95",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
420611,44,"8/08/95",1,1,1,0,20000,0,5000,0
420711,45,"8/08/95",1,2,2,1100,0,250,0,1100
420821,46,"8/08/95",1,1,1,1100,0,1100,0,1100
420821,47,"8/08/95",1,2,1,500,0,500,0,0
420921,48,"8/08/95",1,2,2,80000,0,50000,40000,0
421021,49,"8/08/95",1,1,1,600,0,0,0,600
421121,50,"8/08/95",1,1,1,1000,0,750,0,250
421211,51,"8/08/95",1,1,1,100,0,100,0,100
421212,52,"8/08/95",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
421213,53,"8/08/95",1,1,1,500,0,200,300,0
430111,1,"6/24/99",1,1,1,20000,0,3500,1000,0
430111,2,"6/24/99",1,2,1,4000,0,300,0,4000
430141,32,"6/24/99",1,1,2,500,0,500,0,0
430141,33,"6/24/99",1,2,2,500,10000,0,10000,0
430151,43,"6/24/99",1,1,2,3000,0,3000,0,0
430151,44,"6/24/99",1,3,2,300,0,300,0,300
430211,3,"6/24/99",1,1,2,0,34000,0,0,0
430211,4,"6/24/99",1,2,2,2700,1800,2200,0,2700
430241,34,"6/24/99",1,1,1,1000,0,1200,700,0
430241,35,"6/24/99",1,2,1,100,0,100,0,0
430251,45,"6/24/99",1,1,1,1000,5000,2000,3000,0
430252,46,"6/24/99",1,1,2,1000,5000,3000,2000,0
430311,5,"6/24/99",1,2,2,556,0,756,200,556
430341,36,"6/24/99",1,2,2,2500,0,300,0,2500
430411,8,"6/24/99",1,1,2,0,1000,500,0,0
430411,6,"6/24/99",1,2,2,500,500,492,0,492
430411,9,"6/24/99",1,3,2,500,500,500,0,0
430411,7,"6/24/99",1,5,2,100,500,49,0,59
430441,37,"6/24/99",1,1,1,5000,5000,6000,5000,5
430441,38,"6/24/99",1,2,1,500,1200,1500,1000,0
430442,39,"6/24/99",1,1,1,4000,0,2400,0,0
430442,40,"6/24/99",1,2,1,400,400,800,0,0
430459,48,"6/24/99",1,1,2,25000,0,50000,44000,0
430459,47,"6/24/99",1,2,2,400,0,400,0,400
430511,13,"6/24/99",1,1,2,5000,5000,5000,0,2000
430511,10,"6/24/99",1,2,2,983,0,483,0,983
430511,11,"6/24/99",1,4,2,76,200,600,350,76
430511,12,"6/24/99",1,6,2,17,0,57,40,17
430541,41,"6/24/99",1,1,2,0,4000,1500,6000,0
430541,42,"6/24/99",1,2,2,2000,0,940,0,2000
430611,15,"6/24/99",1,1,1,0,5000,5000,0,0
430611,14,"6/24/99",1,2,1,8000,0,2900,0,1100
430711,16,"6/24/99",1,1,2,0,500,0,0,0
430711,17,"6/24/99",1,2,2,3700,500,250,0,3700
430811,18,"6/24/99",1,3,3,450,0,240,0,250
430811,19,"6/24/99",1,5,3,400,0,400,0,0
430812,21,"6/24/99",1,1,3,0,3000,1000,0,0
430812,20,"6/24/99",1,3,3,3282,0,400,0,3282
430813,22,"6/24/99",1,1,1,200,0,200,0,0
430911,23,"6/24/99",1,1,1,10000,20000,10000,0,0
430911,24,"6/24/99",1,2,1,500,0,500,0,0
431011,25,"6/24/99",1,1,2,10000,15000,10000,8000,0
431011,26,"6/24/99",1,2,2,7000,0,0,0,7000
431011,27,"6/24/99",1,3,2,5000,0,0,0,5000
431011,28,"6/24/99",1,4,2,10000,0,2400,0,0
431111,29,"6/24/99",1,1,2,3600,2000,1200,0,0
431111,30,"6/24/99",1,2,2,1100,500,500,0,1100
431211,31,"6/24/99",1,1,1,5200,0,2700,0,200
440119,48,"9/09/99",1,2,2,2460,0,430,0,2460
440149,60,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440159,65,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440219,49,"9/09/99",1,2,1,2420,0,460,0,2420
440249,61,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440259,66,"9/09/99",1,1,1,8000,0,1200,0,0
440319,51,"9/09/99",1,1,1,600,0,0,0,0
440319,50,"9/09/99",1,2,2,3625,0,625,0,3625
440349,62,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440359,67,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440419,52,"9/09/99",1,2,2,1875,0,500,0,1875
440449,63,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440459,68,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440519,53,"9/09/99",1,2,2,4565,0,535,0,4565
440549,64,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440559,69,"9/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
440619,54,"9/09/99",1,2,2,3470,0,420,0,3470
440719,55,"9/09/99",1,2,2,3630,0,530,0,3630
440819,56,"9/09/99",1,2,2,3222,0,222,0,3222
440919,57,"9/09/99",1,2,2,2380,0,350,0,2380
441019,58,"9/09/99",1,2,2,3710,0,728,0,3710
441019,59,"9/09/99",1,5,2,380,0,380,0,380
510111,70,"7/13/99",1,2,2,940,0,340,3000,940
510141,83,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510151,89,"7/20/99",1,1,1,50000,0,10000,0,0
510151,90,"7/20/99",1,2,1,20000,0,5000,0,0
510152,91,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510211,71,"7/19/99",1,2,2,4350,0,956,0,4350
510241,84,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510251,92,"7/20/99",1,1,1,60000,0,15000,10000,0
510251,93,"7/20/99",1,2,1,20000,0,5000,0,0
510251,94,"7/20/99",1,3,1,6000,0,1200,0,0
510251,95,"7/20/99",1,4,1,6000,0,1200,0,0
510311,72,"7/19/99",1,2,2,3200,0,520,0,3200
510341,85,"7/20/99",1,1,1,15000,0,3000,0,0
510351,96,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510411,73,"7/19/99",1,2,2,3500,0,1500,9000,3500
510441,86,"7/20/99",1,2,2,900,0,900,0,0
510442,87,"7/20/99",1,2,3,1300,0,1200,0,0
510459,97,"7/20/99",1,3,3,3100,0,230,0,3100
510511,74,"7/19/99",1,2,2,2210,0,0,0,2210
510541,88,"7/20/99",1,5,5,720,0,500,120,720
510611,75,"7/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510711,76,"7/19/99",1,2,2,2884,0,840,0,2884
510712,77,"7/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510811,78,"7/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
510911,79,"7/19/99",1,2,2,430,0,230,0,430
511011,80,"7/20/99",1,2,2,8500,0,1150,0,8500
511111,81,"7/20/99",1,2,2,1540,0,1140,1000,1540
511211,82,"7/20/99",1,2,2,6500,0,1150,0,6500
520111,145,"6/19/99",1,2,2,2000,0,820,0,2000
520141,161,"6/19/99",1,2,2,1824,0,260,0,1824
520141,162,"6/19/99",1,3,2,20,0,20,0,20
520141,163,"6/19/99",1,4,2,300,0,260,0,300
520151,169,"6/19/99",1,3,3,40000,0,10000,0,0
520151,171,"6/19/99",1,4,3,100000,0,25000,0,0
520151,170,"6/19/99",1,5,3,70000,0,15000,0,0
520211,146,"6/19/99",1,2,9,560,0,210,0,560
520211,147,"6/19/99",1,9,9,3600,0,1800,0,0
520211,148,"6/19/99",1,10,9,3600,0,1800,0,0
520241,164,"6/19/99",1,2,2,400,0,96,0,400
520251,172,"6/19/99",1,2,2,1487,0,570,0,1487
520311,149,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
520341,165,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
520351,173,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
520411,150,"6/19/99",1,1,1,200,0,0,0,0
520411,151,"6/19/99",1,2,2,3500,0,300,0,3500
520441,166,"6/19/99",1,2,4,9000,0,2450,0,1871
520459,174,"6/19/99",1,2,2,25000,0,0,20000,0
520541,167,"6/19/99",1,2,4,100000,0,200,0,200
520541,168,"6/19/99",1,4,4,5819,0,2863,0,0
520611,152,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
520711,153,"6/19/99",1,2,9,2000,0,240,0,2000
520711,154,"6/19/99",1,3,9,100000,0,5000,0,0
520811,155,"6/19/99",1,5,5,6000,0,3600,0,0
520911,156,"6/19/99",1,1,1,5200,0,750,0,5200
520911,157,"6/19/99",1,2,2,400,0,240,0,400
521011,158,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
521111,159,"6/19/99",1,3,3,1163,0,0,0,1163
521211,160,"6/19/99",1,1,1,500,0,50,0,500
530111,175,"6/15/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530141,194,"6/19/99",1,2,2,250,0,76000,76000,250
530141,193,"6/19/99",1,5,5,850,0,850,0,850
530151,200,"6/19/99",1,4,4,100,0,0,0,100
530152,201,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530153,202,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530211,177,"6/19/99",1,2,2,65,0,0,0,65
530211,176,"6/19/99",1,6,6,245,0,0,0,245
530241,195,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530251,203,"6/19/99",1,4,1,10000,0,0,0,0
530251,204,"6/19/99",1,9,5,350,0,320,0,350
530251,205,"6/19/99",1,10,5,350,0,320,0,350
530311,178,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530341,196,"6/19/99",1,3,3,1100,0,500,0,1100
530351,206,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530411,179,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530441,197,"6/19/99",1,1,1,4000,0,250,3000,4000
530441,198,"6/19/99",1,2,1,1200,0,700,0,1200
530459,207,"6/19/99",1,2,2,515,0,515,0,515
530511,181,"6/19/99",1,1,1,3500,0,504,0,3500
530511,180,"6/19/99",1,2,2,172,0,0,0,172
530541,199,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530611,183,"6/19/99",1,1,1,200,0,0,0,0
530611,182,"6/19/99",1,2,1,600,0,240,0,600
530711,184,"6/19/99",1,5,5,300,0,170,0,300
530811,185,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
530911,186,"6/19/99",1,2,2,4300,0,400,1300,4300
531011,187,"6/19/99",1,19,19,700,0,220,0,700
531012,188,"6/19/99",1,2,2,4029,0,1400,0,4029
531013,189,"6/19/99",1,2,2,4800,0,1040,0,4800
531014,190,"6/19/99",1,2,2,4700,0,480,0,4700
531111,191,"6/19/99",1,4,2,300,0,300,0,300
531211,192,"6/19/99",1,1,5,25000,0,50000,50000,0
610111,111,"8/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610141,125,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610142,126,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610151,132,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610241,127,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610242,128,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610243,129,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610251,133,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610311,112,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610341,130,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610351,134,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610411,113,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610441,131,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610459,135,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610511,114,"8/12/99",1,5,5,3500,0,2400,0,0
610611,115,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610711,116,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610811,117,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
610911,118,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
611011,119,"8/12/99",1,2,2,260,0,240,0,260
611012,120,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
611111,121,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
611211,122,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
611212,123,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
611213,124,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620111,231,"6/23/99",1,1,2,120,0,120,0,0
620111,232,"6/23/99",1,2,2,120,0,0,0,120
620111,233,"6/23/99",1,4,2,480,0,480,0,0
620141,242,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620151,247,"6/23/99",1,6,6,5000,0,2000,0,0
620152,81,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620211,234,"6/23/99",1,2,2,250,0,200,0,250
620241,243,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620251,85,"9/11/99",1,6,6,300,0,0,0,0
620252,86,"9/11/99",1,2,2,2655,0,250,0,2655
620253,88,"9/11/99",1,2,2,795,0,795,0,220
620254,89,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620311,235,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620341,244,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620351,90,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
620411,236,"6/23/99",1,2,2,2500,0,250,0,2500
620441,245,"6/23/99",1,5,5,218,0,218,0,218
620459,91,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
